IDTransação,IDpessoal,DatadaTransação,Valor,Empresa,Categoria,Fraude
484949cb-a4df-43aa-a5a8-fe74474c006e,15edacbc-0444-4d00-ae45-9c657b349b04,2024-04-13 23:51:11,156.65,"Knox, Villanueva and Wood",Mercado,0
15b05410-e28b-4613-b710-f121c0a177ba,6e12cbf2-8477-4d7c-b878-f70600d2e1f2,2024-03-22 20:08:33,878.6,Bartlett PLC,Viagens,0
90922410-83e5-4f89-99f6-466ac79afdb2,9e010362-a033-41dd-8c4c-ee49b162fc92,2024-02-23 20:52:33,895.11,Kennedy-Glover,Roupas,1
fcdc5ac3-4491-40bc-9c4a-528651ec342a,caafc4a5-1ce8-4211-9860-cf92cbd1274c,2024-07-05 03:40:17,200.25,Parks Ltd,Entretenimento,0
893b7387-9408-4042-bf54-8ea9cfe090e8,2a189b57-5b5b-491b-b868-8e398b24eea9,2024-03-14 11:08:21,983.12,Gonzalez-Perez,Viagens,0
3433033e-2408-4a00-a706-30d356c36f96,9dd300f8-f18c-4ad2-b313-dbf1ffe86530,2024-02-18 09:24:35,582.51,Richards PLC,Padaria,0
700f894f-3295-4919-ac66-bcb2636e2a7d,8312c5f9-98a5-49be-b219-dcd3d23c4f50,2024-03-01 19:14:34,30.96,Jones Ltd,Viagens,0
ca971795-64b0-4904-bc58-42fa999dc595,29a30fdb-5e6e-40c6-af25-395c6767e7e2,2024-04-12 00:49:21,502.05,"Lewis, Morton and Bennett",Entretenimento,0
913e053f-a3cb-4cf9-bad2-f485c82da13d,ed86cb9a-0c5c-42d6-8e21-dbb4bfa0a334,2024-03-21 06:51:37,26.74,Jones-Garza,Padaria,0
e413394f-4b46-421c-a022-7817d8f56bdb,4d00d682-0be5-4ae5-9f27-cdbbba6231d7,2024-01-12 17:56:47,759.72,Miller-Richardson,Padaria,0
db475ee3-9ad2-4645-b367-e2ef9a12ba9a,04b032ce-8091-4bb2-87eb-32a5078d8937,2024-07-01 12:43:35,319.36,Jones Inc,Viagens,0
e6481845-2d8c-4ed5-b11b-f91b22a6e1e6,3a67cd87-b5aa-45d8-ac11-a6fd14390d9a,2024-02-10 16:11:42,978.79,"Duffy, Smith and Gonzalez",Viagens,0
45da3bc9-74c8-49ee-968c-016f8b2bc5d6,277b0e15-8775-4b58-ab56-db22c57295bb,2024-03-24 16:06:52,593.23,"Schmitt, Hawkins and Spencer",Padaria,0
1305c4aa-73d7-409c-9ef3-4c71ce161933,dd7b6224-24cd-42ae-9a9f-40c8236e1e72,2024-06-16 01:58:01,276.09,"Bryant, Buchanan and Hart",Eletronicos,1
fe0cfe5f-d1fb-424f-82d0-9241dbf3b432,aeee7760-55a5-4ada-812c-40cdd9b2a1d8,2024-01-13 01:19:05,621.38,Johnson-Warren,Mercado,0
b457ad4f-4909-41bf-a3fb-994893c9e6b8,57aaabaf-2a73-4dc4-b2f0-4ff6aabbd913,2024-06-16 11:15:39,219.17,Garrison Group,Viagens,0
6002bd28-3b5f-48db-8c6b-1d8dc00a4b5a,576e6e49-f059-49ec-a473-16a97da5da21,2024-01-02 15:18:59,268.59,Shaw and Sons,Padaria,0
dc86200a-b479-4380-abc0-f1f4858ce841,469adb8c-00cb-4a3a-96bd-79653d005220,2024-05-31 16:19:28,636.98,"Sanders, Butler and Montgomery",Entretenimento,0
ad17aadc-df96-47c2-9dcf-2c60b7f29cd7,6fe9ca58-6f8d-48e2-b984-26ff152f0d3d,2024-01-18 01:46:36,45.39,"Gallegos, Guzman and Patterson",Roupas,0
9f511718-b6d0-441f-85fc-c3d861b1c775,362350bc-b936-4bde-9d83-18e4c36d2bf1,2024-03-12 07:32:54,260.04,"Bennett, Braun and Miller",Padaria,0
094f6f5f-e352-4f99-8b3d-a410c8fac6a2,7be451a2-8fa6-439d-8ce0-a99412fd59a8,2024-05-22 02:15:34,616.47,Perez-Scott,Mercado,0
d5c6ed84-7789-47bc-9c47-6d3c8e99eada,f5a85a3e-a650-4c35-ae40-efbe244c4532,2024-02-20 14:14:27,30.31,Thompson-Anderson,Padaria,0
849e1dda-d217-4254-97e6-54dfaff08179,1c9cd1bd-6937-42fa-bea6-070f99bd2fab,2024-03-17 03:01:31,647.09,Hoover-Mcdaniel,Roupas,0
296f655b-2889-4d5d-9d6a-cd089d7f9325,19ad2052-88e3-4e8f-b1e5-97771a8ef1b5,2024-02-09 06:03:00,822.91,"Lester, Carter and Kirk",Eletronicos,0
9c57d85b-c253-457d-9a84-a2139e7792c2,5f43620e-02ad-4145-9869-c15f0bc29d96,2024-03-21 06:37:36,604.73,Lewis-Williams,Viagens,0
4898f847-a0be-447b-b375-c5c65d1b8913,171c0a42-0f05-4911-a8e6-f25011a405ce,2024-01-28 23:09:26,208.76,Castaneda-Lee,Padaria,0
5e63ab78-daa1-4d5c-9d1b-ffe9a88701a6,3c146368-46ea-4be3-a84c-ac1772ebdc03,2024-01-12 21:09:19,132.07,Castillo-Roy,Viagens,0
9e0b4366-c5db-454d-a068-e1e1ba6d4af7,ab35e076-a728-48ad-b134-b118854f286d,2024-04-01 15:19:41,128.04,"Porter, Rodriguez and Baker",Viagens,0
e68e8161-2117-41bf-af8f-781287c70aba,d131fb27-de32-42bc-8788-f7c48cd5eeb6,2024-06-15 08:51:03,74.55,Robles PLC,Eletronicos,0
6e6676ed-7d20-428d-931c-c595f43865d6,e2905760-9287-4a1d-b87b-4742ddce15f1,2024-05-11 06:09:31,915.88,Taylor Group,Mercado,0
111f170b-fa36-42da-a623-42e8e2ca26ce,8323a279-fc40-41f1-8952-75fb28810b2d,2024-05-09 21:03:49,628.67,Gomez LLC,Entretenimento,0
9fef5cd3-ca48-4175-a0db-7f78796d9b03,c42ab253-72b9-45b0-ad31-b1e5d4657665,2024-06-08 15:09:01,889.31,"Yang, Burton and Bautista",Padaria,0
f0dd7e15-dc86-436a-932c-21d96a4a4858,51d00fde-f35a-4b50-a79b-c6fffe79e651,2024-02-04 09:40:41,485.45,Lee-Mccoy,Mercado,0
ab41c266-49a9-4244-9440-8d2c6bf51d6d,8b5add4b-0ac5-480e-bd69-89bf0b3af54d,2024-01-10 23:28:52,62.59,Odonnell-Stanton,Viagens,0
56bfdd85-d4c1-4039-961c-7ccf397c353e,88d877dc-689a-4657-8e4f-69c8df5f7141,2024-05-15 17:53:13,236.83,Butler-Brewer,Roupas,0
2174ac8d-0f6b-4861-939e-f89d9ee08ab5,b5a9bd17-2534-4d89-95d5-51a7285f7675,2024-02-20 18:05:06,835.58,Boyd LLC,Viagens,0
a0bd635c-ddb2-4219-aa55-fb84c90dae8b,c950a61b-a0b4-4b90-aa59-255e9d7b630e,2024-05-15 15:37:38,829.78,"Sellers, Rodriguez and Ewing",Roupas,0
e53431e0-b668-4135-9b78-7bbe822dc57c,90af8cda-bc71-4257-ae91-87c71681cd32,2024-05-10 09:15:31,916.32,"Walsh, Suarez and Mckee",Padaria,0
6f864561-fb92-45fa-862d-f78ce5ea18d7,5b30937d-9bbc-4e39-a26c-5998aa7fe5f8,2024-01-22 02:52:13,351.12,Camacho-Kelly,Entretenimento,0
6de2c6a0-cdc9-4edc-a728-df605afbd6c3,60f2e646-c1c3-4fbf-a1c1-f798cf1d7486,2024-04-04 15:18:39,30.98,Murphy-Richards,Padaria,0
5376e1a1-98b4-4e9a-8413-9386a345ae4c,8ed98179-81cb-44d1-97c8-436e94b36637,2024-04-14 02:23:40,249.99,"Shannon, Maynard and Stephens",Roupas,0
d917e801-d156-4067-8900-08fcf91bb33f,516b322f-e361-4706-abb5-187b522e34af,2024-02-27 04:19:11,765.03,Finley Group,Eletronicos,0
56d8f4f9-244b-427e-86df-69d275da39a6,6fade5c9-23ac-4373-9349-c343e408b297,2024-03-13 20:17:01,445.26,Hopkins Group,Eletronicos,0
050cba59-e18d-43e5-a322-bdf0826d711c,9731d70f-198d-4d1e-b767-07f16e0bd143,2024-01-09 16:58:55,475.8,Estrada Ltd,Viagens,0
bb1eec30-cb23-445e-8e32-26797ab00871,5a24f23a-1768-4f2f-96ca-75a6cf790221,2024-04-30 10:29:09,892.14,Foster-Mcbride,Viagens,0
367c09fb-0169-467b-9bd2-cc526bc78021,68b9f3e5-0f32-4dce-8ece-a1dfa41ed1a7,2024-05-19 01:29:39,105.58,Joseph-Lyons,Padaria,0
c45691b7-bfa5-4fd0-a5cf-d87947b9ac7c,f7d4deca-1268-47f0-bf98-de4d804d3461,2024-04-10 04:04:22,634.1,Bowers PLC,Padaria,0
a49f7acf-4a48-4d03-be27-f77123f00ee5,883c8e04-d248-4475-9f17-ba30f9960598,2024-04-24 07:26:10,889.76,"Hood, Todd and Taylor",Mercado,0
9de3eb46-1d5d-4f29-99ad-8923857ea153,8e54bacb-2332-4d20-b780-57bbf3f71102,2024-03-11 22:17:09,720.26,Brown PLC,Mercado,0
0fd44f8b-4be5-43c2-8795-30e037b5ff46,17e49a1d-594f-4897-9993-2d69bff97e91,2024-05-24 23:35:06,252.39,King-Alvarado,Eletronicos,0
cb82ca72-af7f-42e4-8576-a85f3ec390ff,ade3805c-2dab-4aba-a476-13c37cc3e198,2024-06-17 05:52:55,180.38,"Molina, Martinez and Allen",Viagens,0
1a0230b9-d5d0-40b2-a769-677c04b4bee0,ea7e75cd-b266-42f0-a2d4-ace1e8b0d572,2024-04-08 05:29:10,433.13,"Williams, Reyes and Lowe",Viagens,0
c630302f-36ef-414c-b11d-cb30db5e81bc,b639e07b-640a-4a87-b234-e01dc93ac748,2024-04-26 04:02:32,790.67,Burns-Hines,Mercado,0
a0de9f3f-7adf-445f-b4b7-d75ce660d238,31e7a409-e55c-428a-9626-18c35010676b,2024-04-28 23:13:29,976.22,Fry LLC,Entretenimento,0
96f88a0f-46c6-462e-8242-d16f32bd1033,83a58617-729d-44b7-95ae-baee0401e2e9,2024-04-12 10:34:06,898.27,Ray-Obrien,Entretenimento,0
7297b88c-c1c9-4a37-b993-3d750c1444aa,b20ca5f7-59bb-41f4-a36b-6c5eb52a19a0,2024-05-22 16:52:31,786.22,Herring Group,Entretenimento,0
96137ebf-c726-4bc2-829d-7d54642ee347,866c14fb-d390-4f07-ab42-7125f048c559,2024-01-20 11:23:36,174.65,Bryan-Rowland,Mercado,0
4cf86e6f-2324-4149-8cd3-f2838a43b9be,8b67d026-1bbc-4c5d-a8d1-7dae12403061,2024-04-22 15:28:58,682.16,Pena PLC,Roupas,0
c29fcf13-7357-4645-a5e5-c7929a380c9d,df1e7c82-6b30-469f-be81-457511d21d1f,2024-02-05 12:22:57,876.37,"Banks, Holden and Miller",Entretenimento,0
19cb0853-a4e1-4c82-ba14-dcbe32740af4,24a51d0d-87cd-4281-9a2d-be904588f3f6,2024-01-22 14:33:44,478.25,Odom PLC,Padaria,0
d4479c2e-f8a2-4733-b508-0394dfb503b1,e106d230-7d3f-4846-9dd0-17454724c7f9,2024-05-31 12:36:13,201.8,Hawkins and Sons,Viagens,0
53899f3b-bea4-4418-9ed6-9d1df64653db,0f031ec0-95a8-4e2b-97f8-cf10686c4665,2024-06-10 01:09:19,388.97,Hill and Sons,Roupas,0
557cc7ea-e2d4-45e7-ba8d-dfe43512503f,88db43d1-365e-458c-bf37-95c6e9359a16,2024-06-12 22:52:52,457.22,Marshall-Smith,Viagens,0
fa1eddc4-92f4-4fb4-8a9f-78d0439bb71d,deee3390-a4eb-4d99-bb00-8ec34207d0a8,2024-06-29 09:03:28,775.36,Riggs-Ellison,Eletronicos,0
7eb04f37-be4b-4fc5-9339-f26aeb0e8aa3,d70ed02a-ce35-4f5b-8550-261de686eb8c,2024-04-01 23:24:56,26.75,Dunn-Meza,Viagens,0
850054a5-d331-4d7d-ba02-54cb260c89f8,b3552801-e911-4fb8-9b5b-40b7e64afb53,2024-06-14 21:57:19,510.98,"Ewing, Roberts and Rodriguez",Roupas,0
b2ff10df-3352-488f-8076-dd41d96302fe,5af8661c-1f43-4e22-9f29-e21681a0ac07,2024-04-15 01:44:05,274.04,Sparks PLC,Padaria,0
dafcff91-3364-4405-9eb9-465924baf5fb,a748d7c3-6579-4cae-8f0a-d2559a52234a,2024-02-19 10:59:33,789.45,Williamson-Foster,Mercado,0
67594db6-db71-48e2-aef0-fe97f23dfe40,2904fde5-402b-43cb-af56-0cf4ed073a87,2024-04-30 00:21:10,932.11,Ross Group,Mercado,0
fb6ffe6e-0e1b-41c9-a0e2-7023c290ee9d,83bdee48-9ebf-46b8-a946-a565bda118ff,2024-02-21 06:29:10,50.08,Jackson-Swanson,Eletronicos,0
64444d67-9550-4614-947d-4293dd8d4cf0,7865a4b8-4c44-41bd-9f62-0452ea200d3e,2024-03-04 09:08:51,669.61,"Wilson, Gutierrez and Kennedy",Entretenimento,0
e99f2f21-c725-490d-bf06-4037f3480ed9,9c3f8352-c131-4bc1-beb9-0a8674477b17,2024-04-17 15:31:23,874.65,Williams-Brown,Roupas,0
501de230-6759-49f2-89c5-253ac3d84eeb,2be9bc7d-e384-4c91-90ac-bb96da29d119,2024-03-27 15:25:28,311.2,"Smith, Le and Hamilton",Padaria,0
c3547312-35a5-49f1-b6a3-0148b54192ab,ed5a399b-d95d-414b-ba55-f1122462fede,2024-03-31 08:51:42,926.95,Dunlap-Miller,Viagens,0
dd4424f0-1b18-407a-b637-f20db100e7ca,b5d557c4-ac45-42fe-90ad-34a24bf84fc4,2024-02-04 12:29:09,476.37,Bean-Bowers,Padaria,0
f690335a-161f-4d3a-b5b0-4cd75c71a6c7,8778339a-2a38-4745-9d94-0a4df97944f6,2024-03-03 03:34:14,366.72,Williams LLC,Entretenimento,0
9cf45b0b-49a1-4a0c-87a6-147f77d1b7fc,3e9eadca-5bb6-4681-9cc5-e896e398ad3e,2024-02-04 17:04:06,438.01,Reynolds-Andrews,Mercado,0
38c6b1c5-353b-4a67-b209-9b34238c0cfd,ffc83918-c2d2-4469-9fb7-f3a2142b63b9,2024-06-19 10:57:48,501.8,"Welch, Allen and Trujillo",Viagens,0
f8e40c49-6a54-4a51-bf9d-04d4b5d9ee8f,db322988-5577-41c0-a586-d3e506a88188,2024-05-15 08:01:08,627.5,Serrano-Dunn,Eletronicos,0
a3a8f63a-e7d7-4e82-8b55-0d84d7c60a5f,f2bc0073-f6b6-4dff-a16d-c053ca4683a2,2024-04-24 22:21:13,802.41,Williams-Hicks,Eletronicos,1
ef5f885f-5af6-491f-ae96-137edd73f273,6e3a72af-9be3-417f-a9e0-401776f248d2,2024-02-05 03:48:37,461.31,Hatfield-Steele,Eletronicos,0
0f0881de-3d00-49ce-b29b-9f9a8610a18d,c3b22b12-f256-43d7-9928-ac70570f7cb4,2024-01-13 19:38:38,117.91,"Gill, Fisher and Long",Padaria,0
dabd0ebf-e95a-41fc-8ec8-00be50a86f07,4835cd6d-7066-44c1-ab20-89c85220548f,2024-02-02 13:05:12,172.39,Jackson-Lawson,Viagens,0
2bc7e23a-6a2c-4e3d-a5eb-e67695fe486e,2bfe75f4-1689-484c-944f-e066e40e4130,2024-02-25 19:48:26,152.25,Thomas Ltd,Roupas,0
f3965a5c-64c8-4af4-88c9-bf549178b384,f762fc0a-3685-4b58-bf99-27c6bcc9d763,2024-04-07 05:59:30,884.29,Sanchez-Ayala,Viagens,0
1652c750-dde5-4dce-82ac-c1ca12aabb05,41dddf74-ee48-4a82-935d-430e181427d0,2024-07-06 12:10:13,822.7,Kelly-Benson,Viagens,0
68ff075f-9712-40e3-9fd0-e280ae4f1bee,416355b9-a4c8-448d-9465-aa6ccd91d5f9,2024-01-09 08:41:04,162.82,Glenn-Benson,Entretenimento,0
50fdc7af-f13b-469e-8cfa-67fdcc2c6112,fd3ec7ad-45b6-4deb-b8a0-8aa012d948e9,2024-06-07 17:52:07,912.12,White Inc,Roupas,0
25df61d8-7e42-47a3-ae81-3670d122c4b9,53fe3352-a405-47aa-9799-de8ec7e62061,2024-02-24 08:45:27,86.86,"Warren, Knight and Perez",Mercado,0
87ab03ff-6200-4602-af06-aafc7dcde1a0,509b815f-ca6e-44ee-959d-93743a2d7cf9,2024-05-07 06:44:34,908.95,"Travis, Cherry and Byrd",Viagens,0
30b59305-1d04-4186-b1c1-e393747dbbc2,1c3e7759-4065-4afd-80a5-ae651751433e,2024-04-12 02:47:35,648.87,"Christensen, Martinez and Perez",Viagens,1
d7b11d18-58e3-477b-96a6-2b9d9c83d81a,8582beed-0332-4383-a7fc-f8af076c7aa4,2024-05-22 19:11:21,288.45,"Hoffman, Watson and Johnson",Mercado,0
68308459-b260-4e17-ae75-ae360b8b5e35,a90f6444-4a23-4312-a5ec-b9783979f47f,2024-05-11 23:10:36,395.47,Sweeney-Watson,Roupas,0
c79fe8c1-e750-494e-aa68-96c001ebb3b8,386f97b6-62ae-42b4-aa34-829e96ec2219,2024-01-04 16:23:23,559.15,"Moss, Benjamin and Stewart",Mercado,0
7bc4fb22-32af-43cd-8add-a65d4eba6732,3ca47d97-bc2a-41ab-b5f1-e5f6d952d52f,2024-04-16 08:51:36,198.9,Mann-Smith,Entretenimento,0
61b5ba3a-b943-4b90-9711-15207d2895d6,6155971f-30cb-4640-9fb6-4cd06ccd0618,2024-06-20 06:31:17,261.26,Vargas PLC,Padaria,0
0cc7844a-35c4-47cd-aa10-312c5d7aba48,994a88d3-8ba4-4d29-99c5-43eb994ea2a7,2024-04-12 22:31:56,974.14,Miles Group,Eletronicos,0
c44eb1fb-393a-4afe-9dc4-534159703af4,f8fcaa64-a1ad-4753-9b96-aa117b031cd4,2024-04-24 23:47:43,240.4,"Allen, Anderson and Mcguire",Viagens,0
6ea7f463-09d2-4ac7-a23a-3482073a07ee,a178af64-e8fe-4d53-b99c-913ae068738f,2024-01-09 06:10:06,714.94,Hughes-Sanchez,Eletronicos,0
12601d4e-3771-4c54-9e92-be509553d5e3,3d1ebaeb-5859-412e-af4c-95ef50f66432,2024-03-16 23:40:42,340.28,Hudson Inc,Roupas,0
23b325dc-98fc-4a89-98f6-65c5942d0d66,c4107b57-5843-4551-b59c-7f773b440b23,2024-03-12 06:54:54,788.5,Williams Ltd,Eletronicos,1
6a718618-9ffb-44c3-8ceb-ee895cf2d93c,5c55b67a-497e-47ce-aea0-aeda84333f7a,2024-02-24 15:03:47,782.72,"Myers, Miller and Delgado",Entretenimento,0
7b42de0e-4c06-4091-bb92-0ead887299c1,5ffa13e2-3b2b-4bf1-9f5d-eec903b6fe82,2024-01-04 04:10:58,742.11,Smith Group,Padaria,0
c5e3ba33-beb1-4d7a-be87-0d860e822fea,8a5ce5af-97c5-4450-aac6-e1b1096a3e3e,2024-06-07 00:40:06,707.75,Case-Lopez,Padaria,0
4da00d07-9066-471f-b767-4121b5bce218,c3b43277-66de-4323-a555-71e99ece6454,2024-01-20 23:13:36,493.21,Jenkins and Sons,Eletronicos,0
ce6ef6ad-c06f-491e-b327-829a6058491c,b6a3f3ae-ac46-4aa1-8760-92f2337ad79a,2024-02-29 12:40:14,497.16,Munoz Ltd,Viagens,0
848161e7-6b42-4639-9d0e-f540ca977d80,97fc4e08-6bcb-472d-a333-8412e13f40f0,2024-03-29 05:49:22,291.83,Gibbs-Pearson,Entretenimento,0
189f4074-d950-4614-ba1c-b937c2ed342d,bf916619-b312-4fc5-be1b-1971ed909c37,2024-06-24 02:30:25,441.15,"Howard, Short and Myers",Roupas,0
12a1eee2-dae8-4e34-807e-6c7c4d4fee87,f6f79eae-6df4-464a-ad1f-53dbe4702cca,2024-02-07 21:13:14,656.23,"Martinez, Guzman and Carter",Entretenimento,0
0d2b9002-b430-4a83-b8a8-858c8988daa4,27e9caac-b2df-403f-a191-59743e3af52e,2024-04-19 13:12:35,744.1,"Allison, Henderson and Robinson",Entretenimento,0
20d8ab44-fe84-417e-9625-f54852b71901,0deefc82-db63-4e9c-a07f-5ba7f9ea8985,2024-04-04 09:19:54,958.09,Cabrera-Harrell,Padaria,0
a2e566a7-dd7d-4436-81ce-8199bd34c073,70d05989-cbe3-4404-916f-03c0c98ea4c0,2024-01-05 01:55:45,386.44,"Manning, James and Rich",Padaria,0
159ab14f-b8f5-42a3-acd4-b5fa2172c70a,415186a9-eed7-4a25-950d-a5097cfd6a70,2024-04-18 21:32:29,344.9,Owens-Watson,Viagens,0
97196dde-827e-4b42-a32f-ce2b32d8f223,c92e4e73-f114-48d7-9411-4adecc572d61,2024-01-28 04:15:55,970.89,Brown-Jones,Entretenimento,0
9df31a25-e543-4884-a0e7-1a77b657cd8a,c4de0d74-393c-45cb-a769-3d3cc851ac24,2024-05-04 22:33:33,470.14,Hartman-Howard,Roupas,0
71c505b3-6354-4303-a9f7-5a2086bd79a0,20812e24-63b9-4ef6-b6e3-f09de85af75b,2024-03-07 09:00:56,636.67,Ferguson-Wells,Eletronicos,0
1de2314d-f84a-4add-90c1-330d5c2e6813,f3f06bba-fb90-48d6-80d4-b2e5834262ab,2024-05-21 00:17:58,815.88,Nicholson-Moon,Viagens,0
257aa110-6287-4eca-86de-daae31ea312a,dce14707-a71c-4cf5-b2e6-8890e0d4e874,2024-06-18 08:58:01,856.54,Castillo LLC,Eletronicos,0
487400d7-2ba5-44aa-88e8-03e74dadb790,7da45f96-c725-4b4f-ba11-611c5467ae04,2024-01-22 03:25:58,863.46,"Rasmussen, Bennett and Price",Mercado,0
85b22648-3725-4267-bf2c-7e0fcecd2c7d,f965c99f-4416-4207-a541-18bff9a9a1a6,2024-02-27 02:21:26,826.96,Ortega and Sons,Mercado,1
6f67247a-7933-4653-ac0b-ba963cea4dd4,b634875a-e1ae-4e26-b0b5-0bf9bb5484f7,2024-01-26 21:10:20,869.64,Tapia-Smith,Mercado,0
4484a8a4-fcfa-4492-8b5e-4106f23620e3,cbd0c054-7e67-4bc4-9193-63fd9e17208e,2024-02-02 04:34:32,811.25,Walker-Burke,Mercado,0
1e52dac9-e30f-4340-8310-61ddb57c74a1,803b1c5e-20e2-4a05-bac2-ce7a053a1545,2024-04-15 23:19:11,60.69,Butler-Taylor,Eletronicos,0
dd70d032-05c6-4980-8fb7-40af93225dc8,07dca409-5ed2-4b2d-a56a-bcfb23dec2c8,2024-06-29 18:04:54,405.96,Hernandez-Thomas,Padaria,0
d68750d7-7392-4a67-b830-e74aec49abf9,862f8540-ae90-40b8-ab55-7340f4897ba0,2024-02-20 06:29:34,612.6,"Williams, Craig and Moore",Roupas,0
69052bcc-d3bb-4080-8db2-559026546ec3,71c5e3dd-9b20-43c7-af3e-042244d34767,2024-06-01 20:25:47,973.25,"Evans, Sheppard and Kennedy",Eletronicos,0
bd4464e2-4176-4d58-9404-cbad7a759486,02589e13-d794-4b35-8ccf-718706f142fe,2024-01-20 20:04:16,594.68,"Smith, Wells and Graves",Eletronicos,0
0de19335-45d1-4392-a595-07d43e81f667,7c475d36-f208-46ac-af0b-1b1756302829,2024-04-21 01:11:18,866.34,"Roberts, Cook and Knight",Viagens,0
83c30f0d-f405-46a0-91d8-57d475081c7f,624f5124-c6ce-46a6-bdc2-220bfc5d443f,2024-06-28 05:05:52,81.7,Weaver-Oconnor,Viagens,0
382f2b84-76fb-4a88-bc2d-88c292b46691,b98eb28f-d69a-4802-a20c-e59b6bfba527,2024-06-13 07:34:53,827.41,Phillips Inc,Eletronicos,0
322b963c-cf55-4abe-8917-ebc1636679c2,1116f052-6c5e-43dd-aa05-b92794c8b72e,2024-01-01 01:18:48,165.7,Sullivan PLC,Viagens,0
003ca872-2e70-4ffb-b3eb-4adaa13914e0,3e8b61b2-b244-450b-be3c-350672f1fa57,2024-02-16 05:13:12,195.54,"Tate, Caldwell and Tapia",Entretenimento,0
f328305f-e850-466e-87ef-acaa491a70f5,f9b7139f-324d-4466-a4fa-8d26ded221b9,2024-05-09 22:51:16,748.28,Joseph Inc,Mercado,0
bc3dfdc4-31c0-4d5d-93ac-8a4eff1e7038,861542bf-0651-4470-87e4-e57b38e57578,2024-04-20 14:55:07,842.05,"Flores, Williams and Mcconnell",Viagens,0
8fddf438-5e8d-405f-89d8-b24a60db5909,a641a67f-3407-41ae-816c-721a8cff789e,2024-03-17 18:59:56,848.45,Leonard Ltd,Viagens,0
58b99b0f-8fa8-4934-a148-d717d6c6b22d,237f1b82-1b02-42d9-b401-f49565ac99b5,2024-04-05 15:09:26,161.22,Zimmerman-Vega,Mercado,1
206cef36-6076-43e5-a1ae-ed4cb470d347,61fe8a38-5d2e-497c-84e3-1859ce94e882,2024-03-28 17:23:09,673.65,Richardson-Green,Mercado,0
7cfcd656-2ac3-444d-b5df-ecc294a7befa,3f5bb48b-b8bb-4c2b-b84c-464f3a22eda6,2024-05-31 12:24:45,369.56,"Acosta, Wilson and Oneal",Roupas,0
a9b5ec10-dc52-40a6-a9d9-72b50ecf2ae3,60f98501-ec90-4baa-bb40-406c088d0e1b,2024-01-16 14:45:54,461.39,Moore-Acosta,Mercado,0
a9fc059c-8a4b-4dd3-9e7c-927a11033b5e,d974b355-d190-4c0a-b95f-a9c4b91dc5d6,2024-03-09 22:17:56,761.97,"Schroeder, Smith and Whitney",Entretenimento,1
445d97af-8efc-4d85-bfd3-d6f751ad49d3,86d7ef14-4de7-4335-a1d7-193c9c323220,2024-04-09 17:20:25,273.99,Barker-White,Roupas,0
120b0298-20fc-44bb-89bb-01a7d1845f6e,f292529d-e22a-4a59-b73e-6eedb2ae1512,2024-02-20 23:51:57,617.39,Smith-Wilson,Entretenimento,0
86f481d2-b928-4797-a476-9873ce69f08e,9aa0ac64-79fb-44db-a8e9-22b93c27c426,2024-03-04 22:55:07,993.84,Brewer-Park,Eletronicos,0
0071e78b-910a-4a84-82d1-c57a2c7f83bf,e6cf4293-7a13-4cda-b50e-40a0dbbcd8cd,2024-04-29 00:03:32,291.22,Cisneros-Doyle,Padaria,0
70156936-eaab-450c-b2c4-46e5c6387bef,dbb1fd92-1c96-46fc-b9ea-c2509c8dde96,2024-01-18 09:31:21,296.84,"Hall, Williams and King",Entretenimento,0
b9f44e28-b7e5-4e86-a995-5a01c8bf8666,50d4f3ca-0ebc-4a72-b87b-f4e3084ca075,2024-04-27 03:41:11,376.62,Moore LLC,Padaria,0
47f8b65f-3718-43dd-b1c1-a21996d69080,19a712bf-1fd5-4603-bc12-095c10f50f7b,2024-06-06 17:17:26,430.38,"Campbell, Mccoy and Newton",Mercado,0
aa6335de-5c79-437f-aa3a-731c005006a4,fc74064b-89c1-405c-952a-a7cfe0e0fa7f,2024-02-14 04:25:43,974.29,"Morales, Estes and Floyd",Entretenimento,0
67e76ab0-b090-49f0-b29c-1c2cbbc2b5db,864cd67f-3ec2-4247-8c0a-f551b6d4d2c0,2024-03-09 13:36:37,942.72,Mills-Davis,Padaria,0
56749e9e-99f2-4b63-a3bf-4ef58a2b6d20,23e9179b-e86d-450c-abd3-261633138a43,2024-02-20 10:36:05,61.57,Morris-King,Entretenimento,0
002833b6-d147-4e9b-90cf-f633bae177aa,ce700c92-de8d-4e59-86dd-b71b342083cb,2024-03-02 17:35:43,854.48,"Hansen, Powell and Garcia",Padaria,0
772939ce-2e2b-4fbd-97ba-598614fe4b64,0faccd08-3cad-4972-9078-2507326687c7,2024-06-24 11:38:35,716.78,Ward-Li,Roupas,0
cb257929-c230-4680-9467-29ac0d6cced0,0ae1677b-3d26-43d9-a53b-0d088910cbb4,2024-01-17 11:13:00,333.47,Holmes Ltd,Roupas,0
b6364c41-5d1d-45c0-bdc8-65b335b2fa1e,c1f61753-d07a-4116-9120-9d3e5e776b37,2024-03-12 14:48:45,361.88,"Collier, Jenkins and Mitchell",Roupas,0
afe26ca1-ed12-4402-947c-313961961a9d,6ce858e9-8b3b-4d89-bbf5-eccaac6d9fff,2024-05-22 05:52:04,259.81,Mendez-Clark,Roupas,0
5e807b5c-aefa-4b35-a2af-4ddf5f3543e8,1535746a-4174-4d05-923b-9e63f7f29df8,2024-04-24 04:59:27,610.46,"Rose, Peterson and Williams",Eletronicos,0
